title,aid,link,createtime,desc,ownertoken,like,coin,reply,share,favorite,view,danmaku
德左庆祝苏军从阿富汗撤军35周年纪念日！,1150683471,https://www.bilibili.com/video/BV1pZ421m7az,1708105867,,1852114231,34,0,4,1,8,895,0
俄军从叙利亚撤军转移到乌克兰,768909026,https://www.bilibili.com/video/BV18r4y1t7p7,1652254589,,483787858,5286,33,925,144,255,100771,49
国军残部逃至金三角，击溃缅甸国防军站稳脚跟！联合国：必须撤军,763991287,https://www.bilibili.com/video/BV1qr4y1C784,1636108027,国军残部逃至金三角，击溃缅甸国防军站稳脚跟！联合国：必须撤军,1780729652,1763,48,236,42,492,58328,128
援军不仅迟迟未到，而且还主动撤退骗队友替他掩护,276451521,https://www.bilibili.com/video/BV1rF411m7gK,1695817219,-,401987900,50,2,1,0,9,6220,1
2019年纪念从阿富汗撤军30周年献花仪式,600733453,https://www.bilibili.com/video/BV1dB4y1H72n,1657254496,https://www.youtube.com/watch?v=6XvMrw-TvRc,37859737,139,1,25,10,83,5444,6
法国尼日尔撤军灰头土脸，大国地位没了。马克龙惨了，非洲抽腿转向这组织 ，法国势力快速消退！,364219858,https://www.bilibili.com/video/BV1t94y1h7GR,1696219156,-,345759761,32,0,0,0,2,1016,0
瓦格纳首领扬言撤军：“伪军事官僚”克扣弹药，我们伤亡惨重,953271097,https://www.bilibili.com/video/BV1Vs4y137Bn,1683375647,,697505006,27,1,15,1,0,716,3
【迈阿密热线2】撤军全连,363335048,https://www.bilibili.com/video/BV1594y1W7p6,1694324127,easy,1813869809,24,4,4,1,1,458,0
苏联军队仓皇从阿富汗撤军 【遮天蔽日 场面壮观】,29804599,https://www.bilibili.com/video/BV1nW41197BC,1534704170,,2044552,141,21,57,51,172,22411,44
撤军传令,488537072,https://www.bilibili.com/video/BV1vN41127pL,1689736448,-,3536994573486104,3,0,0,0,0,193,0
局座威武啊，两年前就预测美军2021从阿富汗撤军,334971158,https://www.bilibili.com/video/BV1JA411A7su,1629467930,-,668051705,3,0,2,0,2,318,0
【迈阿密热线】普通难度蛇头撤军分层全连,686576269,https://www.bilibili.com/video/BV1WU4y1Y7T9,1659410757,我只想说蛇头你不适合吃面具杀手这碗饭，枪法太水了,439578509,14,0,5,0,0,262,0
马克龙宣布：法国将召回大使并撤军，昔日殖民地尼日尔摆脱当年宗主国,321387018,https://www.bilibili.com/video/BV16w411v7y6,1695615810,,493260599,506,4,180,109,39,19646,11
普京成俄象征 撤军难改经困局,919333950,https://www.bilibili.com/video/BV1fu4y1V7h8,1701830887,,3494363986398166,0,0,0,0,0,2,0
又不撤了！拜登宣布暂停从德国撤军,844101759,https://www.bilibili.com/video/BV1q54y1W7vM,1612494811,"https://www.youtube.com/watch?v=EPlz92mbY0A
4日，拜登在美国国务院发表讲话，要求国防部对美国全球兵力分布情况进行全面评估，以确保军力部署与美国的外交和国家安全优先事项保持一致,“在评估期间，我们将暂停任何从德国撤兵的计划。”去年7月，特朗普宣布将从德国撤回约1.2万名美军士兵，以“惩罚”德国在北约防务开支上未交足“份子钱”。",10330740,20765,203,1194,234,718,387872,560
弹药短缺扛不住了？瓦格纳创始人宣布5月10日将从巴赫穆特撤军,570799389,https://www.bilibili.com/video/BV1wz4y1a7AZ,1683340543,俄罗斯雇佣军集团瓦格纳的领导人普里戈任5日在网上发文，公开其与俄国防部长绍伊古之间的矛盾，并警告说，如果5月10日前仍得不到俄国防部的弹药供应，瓦格纳部队就将离开巴赫穆特。,416220301,337,8,144,29,31,13954,35
一战版暗渡陈仓，凭借滴水步枪，意大利在土耳其的包围下无伤撤军,258797899,https://www.bilibili.com/video/BV15a411U72h,1658838602,一战版暗度陈仓，凭借滴水步枪，意大利在土耳其的包围下无伤撤军,481548709,27,2,0,1,7,639,0
网友:“因我军饭菜太香，敌军直接缴械投降。”,449173358,https://www.bilibili.com/video/BV1Kj411b7bB,1696212269,网友:“因我军饭菜太香，敌军直接缴械投降。”,503541644,20194,125,163,43,339,107335,35
在以色列从杰宁南部卡巴蒂亚镇撤军时，遭受袭击。,280357962,https://www.bilibili.com/video/BV1Hc411d7uJ,1698727472,"在占领军从杰宁南部卡巴蒂亚镇撤军时，遭遇袭击
（使用的武器未知）
https://t.me/QudsN",185852920,25,0,0,0,2,1445,0
正经龙凤配 乌克兰换帅后撤军？金门危机是谁在操弄？头条开讲 国际直球对决 辣晚报 全球大视野 前进战略高地 新闻大白话,1600890885,https://www.bilibili.com/video/BV1A2421c76P,1708327990,,1725193145,11,0,1,2,3,845,0
三贱历史课：James May探秘阿富汗撤军 | Top Gear,674846107,https://www.bilibili.com/video/BV1oU4y177ws,1628766322,我自己的工作间 ©2021,66596113,1654,83,129,91,441,59933,197
拜登就美完成阿富汗撤军发表讲话：只有美国能做到！网友：可悲,632727059,https://www.bilibili.com/video/BV1Ab4y1U7Hv,1630466605,"当地时间8月31日，美国总统拜登就美国结束在阿富汗20年的军事行动发表讲话。拜登表示，历史上没有任何一个国家能够完成如此困难的撤退。而对于喀布尔国际机场一度失控，美军误伤阿富汗民众一事，拜登却只字不提。这也令海外网友唏嘘：“唯一想到的词就是可悲！”
-
参考消息",515155585,1254,12,68,6,20,7728,36
后军变前军！撤军！土拨鼠上演《空城计》,962782296,https://www.bilibili.com/video/BV1bH4y1r7o2,1698661105,-,388923334,207,100,38,1,11,1958,8
你以情义来要挟我 就应该想到 我不会逃了 【撤军】,696160698,https://www.bilibili.com/video/BV1k24y1x7sH,1679236218,-,3493261450676275,0,0,0,0,2,28,0
不满美国从阿富汗撤军，特朗普支持者在国会大厦前拿炸弹威胁,762443594,https://www.bilibili.com/video/BV1s64y1e7Ff,1629452371,,676917410,558,3,44,3,23,15124,21
美军四大历史性撤退。没有失利，只有撤退，美军养成记！,401295278,https://www.bilibili.com/video/BV1zo4y1F7tU,1684388571,吃我一记西贡铁拳~,1076287049,666,39,84,15,37,10101,17
面对无休止的袭扰，美军扛不住，准备从伊拉克撤军,881829379,https://www.bilibili.com/video/BV1LK4y1q7bP,1706191262,“喀布尔”时刻再现？美军准备从伊拉克卷铺盖走人,649022917,984,10,47,7,11,6212,14
意大利总理梅洛尼批评反对援助乌克兰的人，称和平是让普京撤军，坚决支持援助,533100287,https://www.bilibili.com/video/BV1pu411P7MG,1693745657,-,692070031,110,0,23,3,14,2228,1
不是电影，不是演习，非战斗人员请迅速撤离！！！,722021050,https://www.bilibili.com/video/BV1WS4y1X79N,1638187880,不是电影，不是演习，非战斗人员请迅速撤离！！,28896800,9319,482,214,51,1580,548714,140
最新消息 瓦格纳撤军 不过这个仇肯定是结下了,360131561,https://www.bilibili.com/video/BV1hX4y1s7Xb,1687632581,-,265494306,12,2,32,1,2,1447,0
瓦格纳武装撤军，记者现场对话雇佣兵（@凤凰卫视）,615192980,https://www.bilibili.com/video/BV1th4y1g7T8,1687656979,转自：凤凰卫视,104092224,1471,12,320,129,180,62880,49
周生辰一生忠义最后却换来个“剔骨之刑”，一句“撤军”哭爆了,218126354,https://www.bilibili.com/video/BV1J8411t7px,1663596020,-,1689480171,33,0,2,5,20,2841,0
俄军称将从赫尔松市撤军，为何大张旗鼓宣布？背景怕没那么简单,347511115,https://www.bilibili.com/video/BV1Ud4y1F7am,1668156440,俄罗斯已经预见到或者正在开始着手，在这个冬天内就让泽连斯基政府乃至其本人不再存在，一切都会改写。何苦与乌军在赫尔松市方向死拼，消耗自己的兵员呢？,663046568,218,8,29,14,14,9461,14
印媒呼吁双方撤军，为何要说谎？相比印军，中方现状更让他们害怕,542868701,https://www.bilibili.com/video/BV13i4y1j7BM,1605706531,,626785728,50,0,18,1,2,2979,5
局座神预言之美国阿富汗撤军,889916386,https://www.bilibili.com/video/BV1sP4y1s7wN,1629289389,-,453380326,7,6,1,6,1,383,0
传言普大帝会全面撤军乌克兰，因为内部不安定的因素失败的概率很大，他想安定国内，同时找出信任的接任者，然后安享晚年,742637290,https://www.bilibili.com/video/BV1hk4y1u7T3,1687710082,-,322437944,1,0,6,0,1,607,0
我军预备好西线过冬，印军却担心被冻死，不得已开始撤军,626987467,https://www.bilibili.com/video/BV12t4y1S7uv,1598456227,我军预备好西线过冬，印军却担心被冻死，不得已开始撤军,649022917,1078,23,160,11,31,29789,95
张家口之战，是败仗呢还是战术撤离？,467634938,https://www.bilibili.com/video/BV1aL411A75D,1648469895,,1155877466,234,10,11,1,21,12290,1
非常抽象，普里戈津宣布撤军,230194051,https://www.bilibili.com/video/BV1Eh411P7Nm,1687629575,在白俄罗斯调停下，普里戈津的发言,638443733,6,0,2,1,1,385,1
瓦格纳撤军现场雇佣兵拒绝采访,445144505,https://www.bilibili.com/video/BV1yj411U7pw,1687711133,,1377485121,10,0,5,0,1,230,0
撤军,489452746,https://www.bilibili.com/video/BV1mN411b7H6,1691364920,-,3537112156604686,4,0,0,0,0,179,0
特朗普：伊拉克人民赞赏我们的工作 现在撤军时机不对,82529188,https://www.bilibili.com/video/BV1tJ41157W8,1578449964,1月7日，美国总统特朗普称从某种程度上，美国也希望从伊拉克撤军，但现在时机不对。他表示如果美军离开伊拉克，伊朗将拥有更大的立足点。,222103174,3309,39,630,98,173,81005,252
对印自卫反击战为什么撤军？,583274637,https://www.bilibili.com/video/BV1fz4y1X7sC,1590919863,听温铁军讲对印自卫反击战～,366018062,41,0,8,0,16,3535,2
撤军，言和,366636121,https://www.bilibili.com/video/BV1894y1E7Mm,1701531201,给个三连，这是我第二个鬼畜作品。,3537104476834770,2,0,0,0,0,86,0
阿塞拜疆总统：只要亚美尼亚从占领区撤军，我们就愿意停战,670244169,https://www.bilibili.com/video/BV1Fa4y1x7QK,1604566893,,676568293,7,0,1,0,0,515,0
20220215俄罗斯总统普京：已作出决定从乌克兰边境部分撤军,594097798,https://www.bilibili.com/video/BV1jq4y1t7du,1644938714,有转折意义,593943810,29,0,31,11,1,6344,0
驻德美军突然大撤军，前美军司令：巨大错误！这是给普京的礼物,541087344,https://www.bilibili.com/video/BV1ji4y1G7My,1592997105,"头条
驻德美军突然大撤军，前美军司令：巨大错误！这是给普京的礼物",442899455,1,0,0,1,0,169,0
瓦格纳撤军一夜局骤然转向！既出乎意料又意料之中？,487653757,https://www.bilibili.com/video/BV1EN411D7pC,1687663677,瓦格纳撤军一夜局骤然转向！既出乎意料又意料之中？#瓦格纳从俄南部军区司令部撤离   #普京感谢卢卡申科  #瓦格纳同意停止在俄领土上的行动 #瓦格纳撤离,1805216552,4,0,1,1,1,356,0
电影《撤退》民众逃离阿富汗，美军最终宣布仓皇撤军,703669800,https://www.bilibili.com/video/BV15m4y157Bk,1695045883,,1724222536,2,0,1,0,1,364,0
诸葛亮空城计对话司马懿为何司马懿不先派一个士兵前去刺探军情 反而撤军呢？ #率土之滨 #率土星推计划,407281278,https://www.bilibili.com/video/BV1aG41127o3,1697534945,-,475392982,1,0,0,0,0,94,0
《和平？》第一集霓虹为什么首相更换？霉军为什么要撤军？,402921248,https://www.bilibili.com/video/BV1GV411M72u,1688269158,"第一次做剧情向的多多包容会有第二集的敬请期待awa
审核求求您过了吧",1916965123,10,4,2,0,2,227,0
美国开始从阿富汗撤军,95416633,https://www.bilibili.com/video/BV1QE411K79w,1583913719,驻阿富汗美军当地时间10日证实已开始从阿富汗撤出。,20819722,6,0,4,4,1,326,0
马尔代夫总统态度强硬要印度撤军,793872774,https://www.bilibili.com/video/BV1MC4y1C7Ck,1705327099,马尔代夫总统态度强硬要印度撤军,3561148,11,0,0,0,0,403,0
局势十分困难！泽连斯基承认：有可能从巴赫穆特撤军,397032369,https://www.bilibili.com/video/BV1Zo4y1H7cZ,1680759462,当地时间4月5日，在出访波兰时，乌克兰总统泽连斯基承认，乌克兰政府存在下令巴赫穆特守军撤离的可能性。4月5日上午，泽连斯基抵达波兰并开始其对波兰的访问。值得注意的是，这是乌克兰领导人对波兰的首次正式访问。,6250993,266,2,44,6,21,9009,3
震慑解放军？美军航母战斗群在中国周边大集结，岛内绿媒又兴奋了！,253299935,https://www.bilibili.com/video/BV1pY411b7eE,1642676310,震慑解放军？美军航母战斗群在中国周边大集结，岛内绿媒又兴奋了！,405952693,16,0,1,0,0,276,0
【Arma3】官方剧情 第二期 东风—撤军2035,24120769,https://www.bilibili.com/video/BV1eW411P7Kg,1527631190,"这次录制我用了MOD来玩官方剧情。
东风—撤军2035的剧情基本上就是说AAF在NATO准备撤军的时候，给NATO背后捅了一刀。
使毫无防备的NATO失去了大部分正在使用的基地和大部分作战物资以及作战人员。
袭击之后只有少部分人幸存了下来。",15943457,18,6,5,10,9,3452,5
【预告片】阿富汗：撤军25年【中文字幕】【自制】,6665446,https://www.bilibili.com/video/BV1ss41147gu,1497436239,"http://www.fast-torrent.ru/film/afgan-film-andreya-kondrashova/ 2014年纪录片，纪念苏联从阿富汗撤军25周年。
百度网盘地址：
https://pan.baidu.com/s/1pL5zsjp",32651082,11,9,13,14,25,1253,1
瓦格纳武装撤军返回营地，凤凰记者现场对话瓦格纳雇佣兵,997689597,https://www.bilibili.com/video/BV1Qs4y1C7XY,1687656116,,416220301,9767,1032,1250,1749,1081,286259,305
以色列国防军第一戈拉尼旅从巴勒斯坦的加沙地区撤军,282556509,https://www.bilibili.com/video/BV1Mc41117bh,1703206660,据以色列媒体报道，以色列国防军主力部队之一的第1戈拉尼旅在经历了60天的地面战斗后，因损失惨重已经从巴勒斯坦加沙前线撤军。,132494545,26,0,6,5,0,816,0
撤军？土耳其对叙利亚北部领土的渴求早在上个世纪70年代就开始了,264695374,https://www.bilibili.com/video/BV1EY411m7vk,1672716381,看到提示的时候 已经开始40分钟了,165126669,60,2,1,6,12,981,0
俄罗斯被打回了原形，怎么还不撤军？,996682354,https://www.bilibili.com/video/BV1cs4y1i7r8,1685368083,-,398615022,12,0,24,0,5,1642,3
拜登无视众多高级将领建议，而宣布从阿富汗完全撤军,290199882,https://www.bilibili.com/video/BV1Mf4y1p7Pk,1618799080,拜登无视众多高级将领建议，而宣布从阿富汗完全撤军,651369596,32,0,5,2,3,700,2
法国还是认怂了，宣布从尼日尔撤军，这里面的水有点深！,406518996,https://www.bilibili.com/video/BV1jV411w788,1696072416,尼日尔兵变后法国坚持不走，还扬言要武力解决，结果2个月后态度就180°大转弯，开始撤军了，这其中到底是什么原因造成的？,472543040,941,30,182,17,86,45275,31
俄罗斯应该从乌克兰撤军吗？全世界的看法,577544273,https://www.bilibili.com/video/BV1yB4y1R7bm,1698275263,"https://m.youtube.com/watch?v=MeeWp09QzhY
youtube搬运",383297819,35,0,8,0,10,1339,3
瓦格纳创始人宣布因弹药短缺将从巴赫穆特撤军,228275458,https://www.bilibili.com/video/BV1uh411j7FR,1683294721,据今日俄罗斯电视台（RT）网站最新消息，俄罗斯私营军事集团瓦格纳创始人普里戈任宣布，该组织的武装人员将于5月10日从顿巴斯重镇巴赫穆特的前线撤军。普里戈任称，他已要求俄罗斯军方在瓦格纳武装人员撤离后接管阵地。,6250993,9438,60,1508,566,706,275198,35
拜登称为美国撤军决定负全责,805143534,https://www.bilibili.com/video/BV1Hy4y1G7dH,1630492265,"当地时间8月31日，美国总统拜登就美国结束在阿富汗20年的军事行动发表讲话。拜登称，美国在阿富汗的撤军行动已完成，在过去的17天里，超过120000名人员被疏散。拜登表示，自己为撤军决定负责, 继续战争不符合美国国家利益。美国打击恐怖主义的行动没有结束，还将继续打击包括“伊斯兰国呼罗珊分支”（ISIS-K）在内的全球恐怖主义威胁。",569956690,704,6,56,2,31,5126,23
